Brand,Model,Price,Released,Mass,Platform,Operating System,CPU Clock,Processor,Processor Score,RAM Capacity (converted),Non-volatile Memory Capacity (converted),RAM Type,Display Diagonal,Resolution,Pixel Density,Display Type,Graphical Controller,GPU Scores,Microphone(s),Loudpeaker(s):,Audio Output:,Expansion Interfaces,USB Connector,Max. Charging Power:,Nominal Battery Capacity,Image Sensor Pixel Size,No. of effective pixels,Aperture (W),Camera Extra Functions,Camera Extra Feat.,Secondary No. of pixels,Built-in compass,Built-in gyroscope,Voice Command,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition,Barometer,In-screen fingerprint sensor,Hall,Heart rate sensor,Fingerprint sensor,Light sensor,Proximity sensor,Step counter,Display_Score,Performance_Score,Camera_Score,Battery_Score,Camera Prefs,Battery Prefs,Performance Prefs,Display Prefs
Xiaomi,Redmi 8A Dual Standard Edition Dual SIM TD-LTE IN 32GB M2001C3K3I / Redmi 8A Pro,6435,20-Feb,188,Android,Google Android 9.0 (Pie),1950,Snapdragon 439,88015,2,32,3,157.91,720x1520,271,0,Qualcomm Adreno 505,10069,2,1,1,1,1,18,5000,1.12,13.1,2.2,"HDR photo
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection",6,8,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,27100,122584,6574.545455,23000,830138.5455,2456258.545,12315074.55,2862158.545
Xiaomi,Redmi 8A Dual Standard Edition Dual SIM TD-LTE IN 64GB M2001C3K3I / Redmi 8A Pro,7754,20-Feb,188,Android,Google Android 9.0 (Pie),1950,Snapdragon 439,88015,3,64,3,157.91,720x1520,271,0,Qualcomm Adreno 505,10069,2,1,1,1,1,18,5000,1.12,13.1,2.2,"HDR photo
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection",6,8,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,27100,123584,6574.545455,23000,831138.5455,2457258.545,12415074.55,2863158.545
Xiaomi,Redmi 8A Standard Edition Dual SIM TD-LTE IN 32GB M1908C3KI,6999,19-Oct,188,Android,Google Android 9.0 (Pie),1950,Snapdragon 439,88015,2,32,3,157.91,720x1520,271,0,Qualcomm Adreno 505,10069,2,1,1,1,1,18,5000,1.4,12.2,1.8,"HDR photo
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection",6,8,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,27100,122584,8066.666667,23000,979350.6667,2457750.667,12316566.67,2863650.667
Xiaomi,Redmi Go Dual SIM TD-LTE APAC LATAM M1903C3GH,4499,19-Mar,137,Android,Google Android 8.1 Oreo Go edition (Oreo),1400,Snapdragon 425,43758,1,8,3,127,720x1280,294,0,Qualcomm Adreno 308,5461.5,2,1,1,1,0,10,3000,1.12,8,2,"HDR photo
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Face retouch",8,4.9,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,29400,67219.5,7120,13000,821619.5,1403739.5,6771470,3027339.5
Xiaomi,Redmi K20 Dual SIM TD-LTE IN 128GB MZB7757IN / MZB7758IN / MZB7759IN,21999,19-Jul,191,Android,Google Android 9.0 (Pie),2200,Snapdragon 730,251169,6,128,4,162.3,1080x2340,403,1,Qualcomm Adreno 618,52700,3,1,1,0,1,18,4000,0.8,48,1.75,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,19.9,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,40301,335869,7657.142857,22000,1163884.286,2583827.143,33656858.14,4395626.143
Xiaomi,Redmi K20 Dual SIM TD-LTE IN 64GB MZB7757IN / MZB7758IN / MZB7759IN,18999,19-Jul,191,Android,Google Android 9.0 (Pie),2200,Snapdragon 730,251169,6,128,4,162.3,1080x2340,403,1,Qualcomm Adreno 618,52700,3,1,1,0,1,18,4000,0.8,48,1.75,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,19.9,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,40301,335869,7657.142857,22000,1163884.286,2583827.143,33656858.14,4395626.143
Xiaomi,Redmi K20 Pro Dual SIM TD-LTE IN 128GB MZB7748IN / MZB7749IN / MZB7750IN,24750,19-Jul,191,Android,Google Android 9.0 (Pie),2842,Snapdragon 855,422995,6,128,4,162.3,1080x2340,403,1,Qualcomm Adreno 640,106829,3,1,1,0,1,27,4000,0.8,48,1.75,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,19.9,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,40301,568244,7657.142857,31000,1405259.286,3716202.143,56903358.14,4637001.143
Xiaomi,Redmi K20 Pro Dual SIM TD-LTE IN 256GB MZB7751IN / MZB7752IN / MZB7753IN,29999,19-Jul,191,Android,Google Android 9.0 (Pie),2842,Snapdragon 855,422995,8,256,4,162.3,1080x2340,403,1,Qualcomm Adreno 640,106829,3,1,1,0,1,27,4000,0.8,48,1.75,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,19.9,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,40301,570244,7657.142857,31000,1407259.286,3718202.143,57103358.14,4639001.143
Xiaomi,Redmi Note 7 Dual SIM TD-LTE IN 32GB M1901F7I / MZB7411IN / MZB7263IN / MZB7264IN,9399,19-Feb,186,Android,Google Android 9.0 (Pie),2210,Snapdragon 660,153974,3,32,4,160,1080x2340,409,0,Qualcomm Adreno 512,29060,2,1,1,1,1,10,4000,1.25,12,2.2,"EIS (video)
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,13,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40900,212134,6704.545455,14000,937488.5455,1659738.545,21275004.55,4322838.545
Xiaomi,Redmi Note 7 Dual SIM TD-LTE IN 64GB M1901F7I / MZB7412IN / MZB7265IN / MZB7266IN,10499,19-Feb,186,Android,Google Android 9.0 (Pie),2210,Snapdragon 660,153974,4,64,4,160,1080x2340,409,0,Qualcomm Adreno 512,29060,2,1,1,1,1,10,4000,1.25,12,2.2,"EIS (video)
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,13,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40900,213134,6704.545455,14000,938488.5455,1660738.545,21375004.55,4323838.545
Xiaomi,Redmi Note 7 Pro Dual SIM TD-LTE IN 128GB M1901F7S,15990,19-Apr,186,Android,Google Android 9.0 (Pie),2000,Snapdragon 675,200150,6,128,4,160,1080x2340,409,0,Qualcomm Adreno 612,26541,3,1,1,1,1,10,4000,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,13,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40900,256691,7503.910615,14000,1061982.062,1705094.911,25731503.91,4368194.911
Xiaomi,Redmi Note 7 Pro Dual SIM TD-LTE IN 64GB M1901F7S / MZB7462IN / MZB7464IN,12499,19-Mar,186,Android,Google Android 9.0 (Pie),2000,Snapdragon 675,200150,4,64,4,160,1080x2340,409,0,Qualcomm Adreno 612,26541,3,1,1,1,1,10,4000,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,13,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40900,254691,7503.910615,14000,1059982.062,1703094.911,25531503.91,4366194.911
Xiaomi,Redmi Note 7S Dual SIM TD-LTE IN 32GB MZB7744IN / MZB7745IN / MZB7746IN,10200,19-May,186,Android,Google Android 9.0 (Pie),2210,Snapdragon 660,153974,3,32,4,160,1080x2340,409,0,Qualcomm Adreno 512,29060,2,1,1,1,1,10,4000,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,13,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40900,212134,7503.910615,14000,1017425.062,1660537.911,21275803.91,4323637.911
Xiaomi,Redmi Note 7S Dual SIM TD-LTE IN 64GB MZB7741IN / MZB7742IN / MZB7743IN,11400,19-May,186,Android,Google Android 9.0 (Pie),2210,Snapdragon 660,153974,4,64,4,160,1080x2340,409,0,Qualcomm Adreno 512,29060,2,1,1,1,1,10,4000,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,13,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,40900,213134,7503.910615,14000,1018425.062,1661537.911,21375803.91,4324637.911
Xiaomi,Redmi Note 8 Pro Standard Edition Dual SIM TD-LTE IN 128GB M1906G7I,17999,19-Nov,199.8,Android,Google Android 9.0 (Pie),2050,Helio G90T,278615,6,128,4,165.9,1080x2340,395,1,ARM Mali-G76 MP4,37800,2,1,1,0,1,18,4500,0.8,64.1,1.89,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,19.7,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,39501,346915,7149.206349,22500,1123836.635,2643565.206,34760650.21,4326664.206
Xiaomi,Redmi Note 8 Pro Standard Edition Dual SIM TD-LTE IN 64GB M1906G7I,14999,19-Nov,199.8,Android,Google Android 9.0 (Pie),2050,Helio G90T,278615,6,64,4,165.9,1080x2340,395,1,ARM Mali-G76 MP4,37800,2,1,1,0,1,18,4500,0.8,64.1,1.89,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,19.7,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,39501,346915,7149.206349,22500,1123836.635,2643565.206,34760650.21,4326664.206
Xiaomi,Redmi Note 9 Pro Dual SIM TD-LTE IN 64GB M2003J6A1I,12373,20-Mar,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,4,64,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,18,5020,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,39500,354344,7503.910615,23020,1167255.062,2703347.911,35504423.91,4334867.911
Xiaomi,Redmi Note 9 Pro Dual SIM TD-LTE IN NP 128GB M2003J6A1I 6GB,15192,20-Mar,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,128,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,18,5020,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,39500,356344,7503.910615,23020,1169255.062,2705347.911,35704423.91,4336867.911
Xiaomi,Redmi Note 9 Pro Dual SIM TD-LTE IN NP 128GB M2003J6A1I 4GB,13391,20-Mar,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,4,128,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,18,5020,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,39500,354344,7503.910615,23020,1167255.062,2703347.911,35504423.91,4334867.911
Xiaomi,Redmi Note 9 Pro Max Premium Edition Dual SIM TD-LTE IN 128GB M2003J6B1I,19499,20-May,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,8,128,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,33,5020,0.8,63.7,1.89,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,32,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,39500,358344,7149.206349,38020,1150784.635,4206993.206,35919069.21,4353513.206
Xiaomi,Redmi Note 9 Pro Max Standard Edition Dual SIM TD-LTE IN 128GB M2003J6B1I,17439,20-May,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,128,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,33,5020,0.8,63.7,1.89,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,32,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,39500,356344,7149.206349,38020,1148784.635,4204993.206,35719069.21,4351513.206
Xiaomi,Redmi Note 9 Pro Max Standard Edition Dual SIM TD-LTE IN 64GB M2003J6B1I,15118,20-May,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,64,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,33,5020,0.8,63.7,1.89,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,32,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,39500,356344,7149.206349,38020,1148784.635,4204993.206,35719069.21,4351513.206
Xiaomi,Redmi Y3 Standard Edition Dual SIM TD-LTE IN 32GB M1810F6I,10842,19-Apr,180,Android,Google Android 9.0 (Pie),1800,Snapdragon 632,118489,2,32,3,159,1520x720,269,0,Qualcomm Adreno 506,13259,2,1,1,1,0,10,4000,1.25,12.2,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",13,32,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,26900,154748,6704.545455,14000,866102.5455,1588352.545,15522404.55,2865452.545
Xiaomi,Redmi Y3 Standard Edition Dual SIM TD-LTE IN 64GB M1810F6I,10842,19-Apr,180,Android,Google Android 9.0 (Pie),1800,Snapdragon 632,118489,4,64,3,159,1520x720,269,0,Qualcomm Adreno 506,13259,2,1,1,1,0,10,4000,1.25,12.2,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",13,32,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,26900,156748,6704.545455,14000,868102.5455,1590352.545,15722404.55,2867452.545
